시도,시군구,읍면동,위도,경도,격자 X,격자 Y,
인천광역시,중구,신흥동,37.4648722222222,126.636152777777,54,124,
인천광역시,중구,도원동,37.4653055555555,126.639975,54,124,
인천광역시,중구,율목동,37.4664611111111,126.637955555555,54,124,
인천광역시,연수구,송도3동,37.3816722222222,126.663366666667,54,123,
인천광역시,연수구,송도4동,37.388109,126.634928,54,123,
인천광역시,연수구,송도1동,37.39105764,126.652082,54,123,
인천광역시,연수구,송도2동,37.40328,126.641639,54,123,
인천광역시,연수구,송도5동,37.413941,126.623231,54,123,
충청남도,당진시,당진1동,36.8870055555555,126.628241666666,54,112,
충청남도,당진시,당진2동,36.8870055555555,126.628241666666,54,112,
충청남도,당진시,당진3동,36.8870055555555,126.628241666666,54,112,
충청남도,당진시,,36.89075,126.630252777777,54,112,
충청남도,홍성군,구항면,36.5848472222222,126.6129,54,105,
충청남도,홍성군,광천읍,36.501625,126.626966666666,54,104,
충청남도,보령시,,36.330575,126.614886111111,54,100,
충청남도,보령시,성주면,36.3330555555555,126.653411111111,54,100,
충청남도,보령시,대천4동,36.3375444444444,126.602930555555,54,100,
충청남도,보령시,대천3동,36.3517361111111,126.607644444444,54,100,
충청남도,부여군,외산면,36.3013972222222,126.706255555555,55,99,
충청남도,보령시,미산면,36.2075694444444,126.678477777777,55,97,
충청남도,서천군,판교면,36.1548499999999,126.6912,55,96,
충청남도,서천군,종천면,36.094575,126.672130555555,55,95,
충청남도,서천군,마서면,36.0589249999999,126.708775,55,94,
충청남도,서천군,서천읍,36.0747305555555,126.691788888888,55,94,
충청남도,서천군,,36.0774055555555,126.693888888888,55,94,
충청남도,서천군,장항읍,36.0076444444444,126.702352777777,55,93,
전북특별자치도,군산시,나운3동,35.955825,126.691355555555,55,92,
전북특별자치도,군산시,미성동,35.9563638888888,126.658775,55,92,
전북특별자치도,군산시,나운2동,35.9619194444444,126.701755555555,55,92,
전북특별자치도,군산시,나운1동,35.9638027777777,126.696863888888,55,92,
전북특별자치도,군산시,신풍동,35.9699222222222,126.702833333333,55,92,
전북특별자치도,군산시,소룡동,35.97135,126.681308333333,55,92,
전북특별자치도,군산시,해신동,35.9867638888888,126.709075,55,92,
전북특별자치도,군산시,옥구읍,35.919975,126.687263888888,55,91,
전북특별자치도,부안군,계화면,35.7587,126.700122222222,55,87,
전북특별자치도,부안군,상서면,35.6833944444444,126.680097222222,55,86,
전북특별자치도,부안군,하서면,35.712475,126.664041666666,55,86,
전북특별자치도,부안군,줄포면,35.5873138888888,126.679608333333,55,84,
전북특별자치도,부안군,보안면,35.6090666666666,126.673388888888,55,84,
전북특별자치도,고창군,부안면,35.5111777777777,126.676133333333,55,82,
전북특별자치도,고창군,고수면,35.4068888888888,126.680719444444,55,80,
전북특별자치도,고창군,성송면,35.361325,126.648688888888,55,79,
전라남도,장성군,삼서면,35.2291111111111,126.648477777777,55,76,
전라남도,장성군,삼계면,35.2564888888888,126.666575,55,76,
광주광역시,광산구,삼도동,35.1591166666666,126.699608333333,55,74,
전라남도,나주시,왕곡면,34.9650833333333,126.671844444444,55,70,
전라남도,나주시,반남면,34.9007138888888,126.653863888888,55,69,
전라남도,영암군,신북면,34.8872194444444,126.694597222222,55,68,
전라남도,영암군,도포면,34.8421055555555,126.645752777777,55,67,
전라남도,영암군,군서면,34.7765111111111,126.652597222222,55,66,
전라남도,해남군,계곡면,34.6419888888888,126.6616,55,63,
전라남도,해남군,옥천면,34.5643527777777,126.649866666666,55,61,
전라남도,해남군,북일면,34.4610472222222,126.678097222222,55,59,
전라남도,완도군,군외면,34.3862555555555,126.649475,55,57,
전라남도,완도군,소안면,34.17165,126.653022222222,55,53,
제주특별자치도,제주시,조천읍,33.5311777777777,126.636233333333,55,39,
경기도,파주시,장단면,37.8715833333333,126.710752777777,55,133,
경기도,파주시,탄현면,37.7997166666666,126.718288888888,55,132,
경기도,파주시,운정6동,37.7126456783963,126.720436821383,55,130,
경기도,파주시,운정5동,37.7202694140959,126.710798385332,55,130,
경기도,김포시,운양동,37.6516611111111,126.683708333333,55,129,
경기도,고양시일산동구,가좌동,37.6845027041172,126.720930770457,55,129,
경기도,김포시,,37.6124583333333,126.717777777777,55,128,
인천광역시,서구,불로대곡동,37.6143611111111,126.690977777777,55,128,
경기도,김포시,사우동,37.6165388888888,126.719133333333,55,128,
경기도,김포시,김포본동,37.6246388888888,126.707744444444,55,128,
경기도,김포시,장기동,37.63973003,126.6713378,55,128,
경기도,김포시,장기본동,37.6496472222222,126.673944444444,55,128,
인천광역시,서구,검암경서동,37.5616611111111,126.675708333333,55,127,
인천광역시,서구,원당동,37.5911138888888,126.699844444444,55,127,
인천광역시,서구,당하동,37.5911722222222,126.677311111111,55,127,
인천광역시,서구,아라동,37.594,126.7156,55,127,
경기도,김포시,풍무동,37.602025,126.725911111111,55,127,
인천광역시,부평구,청천1동,37.5139277777777,126.703897222222,55,126,
인천광역시,서구,가정1동,37.5204472222222,126.676533333333,55,126,
인천광역시,계양구,효성2동,37.5222333333333,126.711863888888,55,126,
인천광역시,서구,가정2동,37.5235527777777,126.679833333333,55,126,
인천광역시,계양구,효성1동,37.5296055555555,126.714222222222,55,126,
인천광역시,계양구,작전2동,37.5300888888888,126.726066666666,55,126,
인천광역시,계양구,계산1동,37.5401083333333,126.726575,55,126,
인천광역시,서구,,37.5426916666666,126.6782,55,126,
인천광역시,서구,연희동,37.546225,126.680266666666,55,126,
인천광역시,부평구,십정2동,37.471,126.710130555555,55,125,
인천광역시,부평구,십정1동,37.4729722222222,126.6982,55,125,
인천광역시,부평구,부평3동,37.4832388888888,126.710286111111,55,125,
인천광역시,부평구,부평2동,37.4840888888888,126.720041666666,55,125,
인천광역시,서구,가좌4동,37.4846222222222,126.685686111111,55,125,
인천광역시,부평구,산곡3동,37.4879527777777,126.711511111111,55,125,
인천광역시,서구,가좌2동,37.48805,126.686952777777,55,125,
인천광역시,서구,가좌3동,37.4896527777777,126.681877777777,55,125,
인천광역시,서구,가좌1동,37.4911138888888,126.675097222222,55,125,
인천광역시,부평구,부평1동,37.4914333333333,126.722108333333,55,125,
인천광역시,부평구,산곡4동,37.499075,126.713544444444,55,125,
인천광역시,서구,석남2동,37.4998111111111,126.676697222222,55,125,
인천광역시,부평구,산곡2동,37.50305,126.710708333333,55,125,
인천광역시,부평구,산곡1동,37.5041416666666,126.702319444444,55,125,
인천광역시,부평구,,37.5042666666666,126.7241,55,125,
인천광역시,서구,석남3동,37.5054194444444,126.680375,55,125,
인천광역시,서구,석남1동,37.5083555555555,126.676797222222,55,125,
인천광역시,서구,신현원창동,37.5117972222222,126.674352777777,55,125,
인천광역시,부평구,청천2동,37.5120611111111,126.706533333333,55,125,
인천광역시,서구,가정3동,37.5127194444444,126.679919444444,55,125,
인천광역시,연수구,청학동,37.4222,126.668219444444,55,124,
인천광역시,남동구,남촌도림동,37.4293777777777,126.717286111111,55,124,
인천광역시,미추홀구,문학동,37.4348805555555,126.687097222222,55,124,
인천광역시,미추홀구,관교동,37.4414166666666,126.698911111111,55,124,
인천광역시,미추홀구,주안3동,37.4420861111111,126.676111111111,55,124,
인천광역시,미추홀구,학익2동,37.4437694444444,126.669508333333,55,124,
인천광역시,미추홀구,주안7동,37.4456444444444,126.679711111111,55,124,
인천광역시,미추홀구,주안8동,37.446825,126.691419444444,55,124,
인천광역시,남동구,구월1동,37.4496027777777,126.713675,55,124,
인천광역시,남동구,구월3동,37.4499083333333,126.699033333333,55,124,
인천광역시,미추홀구,주안2동,37.4519138888888,126.674752777777,55,124,
인천광역시,미추홀구,주안4동,37.4522944444444,126.692366666666,55,124,
인천광역시,,,37.4532333333333,126.707352777777,55,124,
인천광역시,남동구,구월2동,37.4532638888888,126.715422222222,55,124,
인천광역시,남동구,간석1동,37.4558277777777,126.707366666666,55,124,
인천광역시,미추홀구,도화1동,37.4581,126.675897222222,55,124,
인천광역시,남동구,간석2동,37.4589,126.711066666666,55,124,
인천광역시,남동구,만수3동,37.4591611111111,126.725177777777,55,124,
인천광역시,미추홀구,주안6동,37.4596583333333,126.6915,55,124,
인천광역시,미추홀구,주안1동,37.4609833333333,126.6787,55,124,
인천광역시,미추홀구,주안5동,37.4630694444444,126.689108333333,55,124,
인천광역시,남동구,간석3동,37.4633638888888,126.7166,55,124,
인천광역시,남동구,간석4동,37.4637888888888,126.7028,55,124,
인천광역시,연수구,동춘2동,37.3999166666666,126.671363888888,55,123,
인천광역시,남동구,논현고잔동,37.4014527777777,126.718341666666,55,123,
인천광역시,남동구,논현2동,37.40422435,126.7163943,55,123,
인천광역시,연수구,동춘3동,37.405625,126.680366666666,55,123,
인천광역시,연수구,동춘1동,37.40685,126.672908333333,55,123,
인천광역시,연수구,,37.4071222222222,126.680441666666,55,123,
인천광역시,연수구,연수2동,37.4088722222222,126.683977777777,55,123,
인천광역시,연수구,연수3동,37.4165999999999,126.694155555555,55,123,
인천광역시,연수구,연수1동,37.4193805555555,126.683708333333,55,123,
인천광역시,연수구,선학동,37.4196916666666,126.703430555555,55,123,
경기도,시흥시,거북섬동,37.3210637635928,126.683664578639,55,121,
경기도,화성시,서신면,37.1636555555555,126.710833333333,55,118,
충청남도,당진시,송산면,36.9296111111111,126.681044444444,55,113,
충청남도,당진시,송악읍,36.9030195,126.6901643,55,112,
충청남도,당진시,순성면,36.8409833333333,126.715388888888,55,111,
충청남도,당진시,면천면,36.8146138888888,126.6691,55,110,
충청남도,예산군,봉산면,36.745825,126.683797222222,55,109,
충청남도,예산군,덕산면,36.6986666666666,126.667652777777,55,108,
충청남도,홍성군,홍북읍,36.6471388888888,126.693797222222,55,107,
충청남도,홍성군,,36.5983611111111,126.662908333333,55,106,
충청남도,홍성군,홍성읍,36.5985527777777,126.664288888888,55,106,
충청남도,홍성군,홍동면,36.5561861111111,126.690130555555,55,105,
충청남도,홍성군,장곡면,36.5022694444444,126.693375,55,104,
충청남도,보령시,청라면,36.3875388888888,126.675677777777,55,101,
충청남도,부여군,옥산면,36.18855,126.735555555555,56,97,
충청남도,부여군,홍산면,36.2138027777777,126.762375,56,97,
충청남도,서천군,문산면,36.1393527777777,126.754297222222,56,96,
충청남도,서천군,시초면,36.1188972222222,126.754966666666,56,95,
충청남도,서천군,기산면,36.0716972222222,126.764288888888,56,94,
전북특별자치도,군산시,개정동,35.9614472222222,126.756519444444,56,92,
전북특별자치도,군산시,수송동,35.9624916666666,126.715822222222,56,92,
전북특별자치도,군산시,,35.9646416666666,126.738844444444,56,92,
전북특별자치도,군산시,조촌동,35.9700916666666,126.740130555555,56,92,
전북특별자치도,군산시,삼학동,35.9722361111111,126.713430555555,56,92,
전북특별자치도,군산시,흥남동,35.9725361111111,126.718741666666,56,92,
전북특별자치도,군산시,경암동,35.9766361111111,126.731933333333,56,92,
전북특별자치도,군산시,중앙동,35.9825916666666,126.720577777777,56,92,
전북특별자치도,군산시,구암동,35.9827444444444,126.746119444444,56,92,
전북특별자치도,군산시,월명동,35.9873972222222,126.711763888888,56,92,
전북특별자치도,군산시,회현면,35.9101166666666,126.759,56,91,
전북특별자치도,군산시,옥산면,35.9365166666666,126.750422222222,56,91,
전북특별자치도,김제시,광활면,35.8307555555555,126.743863888888,56,89,
전북특별자치도,부안군,행안면,35.7231777777777,126.725922222222,56,87,
전북특별자치도,부안군,부안읍,35.7266972222222,126.739019444444,56,87,
전북특별자치도,부안군,,35.7285333333333,126.735677777777,56,87,
전북특별자치도,부안군,동진면,35.7466194444444,126.740863888888,56,87,
전북특별자치도,부안군,주산면,35.6688944444444,126.713097222222,56,85,
전북특별자치도,고창군,성내면,35.5349138888888,126.745422222222,56,83,
전북특별자치도,고창군,흥덕면,35.5147805555555,126.705677777777,56,82,
전북특별자치도,고창군,신림면,35.486025,126.714197222222,56,81,
전북특별자치도,고창군,고창읍,35.4313861111111,126.705088888888,56,80,
전북특별자치도,고창군,,35.4327388888888,126.704108333333,56,80,
전라남도,장성군,동화면,35.2812333333333,126.740922222222,56,77,
광주광역시,광산구,임곡동,35.2165638888888,126.746811111111,56,76,
광주광역시,광산구,본량동,35.1776972222222,126.730875,56,75,
전라남도,나주시,성북동,35.0318833333333,126.721444444444,56,72,
전라남도,나주시,노안면,35.0728777777777,126.734263888888,56,72,
전라남도,나주시,이창동,34.994475,126.712644444444,56,71,
전라남도,나주시,영산동,34.9967361111111,126.7161,56,71,
전라남도,나주시,영강동,35.0009777777777,126.708952777777,56,71,
전라남도,나주시,,35.0128388888888,126.712866666666,56,71,
전라남도,나주시,송월동,35.01435,126.727155555555,56,71,
